date,state,lat_1,u_1,lat_2,u_2,interjet_min
1986-09-06,double,34.75,18.007263356989082,57.0,20.687164653431285,6.347323764454234
1986-09-07,double,43.5,16.96505373174494,69.25,15.722964200106533,10.639063228260387
1986-09-08,double,41.0,18.47294009815563,53.75,19.386031757701527,13.224576256491922
1986-09-09,single,40.25,20.940176183527168,,,
1986-09-10,single,41.0,21.531985889781605,,,
1986-09-11,single,41.0,22.259688117287375,,,
1986-09-12,single,52.25,24.51709747314453,,,
1986-09-13,single,53.25,21.925661260431465,,,
1986-09-14,double,36.0,18.977814587679777,50.5,27.28407929160378,13.503304048018022
1986-09-15,single,54.0,25.219395204023883,,,
1986-09-16,single,53.75,21.958465402776543,,,
1986-09-17,single,54.5,28.118142908269707,,,
1986-09-18,single,59.5,26.31683176214045,,,
1986-09-19,single,61.75,35.27120000665838,,,
1986-09-20,single,61.0,32.397932052612305,,,
1986-09-21,single,59.25,36.517654765735976,,,
1986-09-22,double,59.0,33.95036246559837,74.5,18.66667366027832,10.466464909640225
1986-09-23,double,39.0,20.0562669580633,61.75,31.48456538807262,6.8870154727589
1986-09-24,double,42.5,25.85443253950639,67.0,29.49157645485618,8.075714458118785
1986-09-25,double,46.75,24.91764987598766,71.25,25.708565625277433,7.1821369691328565
1986-09-26,double,53.5,29.117977662519976,74.75,25.10506875174386,-1.0041985349221663
1986-09-27,single,58.25,22.707603281194512,,,
1986-09-28,double,31.75,15.763043230230158,61.25,29.303551067005504,6.96647123856978
1986-09-29,double,23.75,16.918820294466887,63.75,29.67677168412642,6.296531720594927
1986-09-30,double,24.0,20.23656515641646,66.0,35.5926118330522,8.27779769897461
1987-05-01,double,20.75,25.692101796468098,67.25,22.79719352722168,4.242909041318026
1987-05-02,single,71.0,20.320702986283735,,,
1987-05-03,single,62.25,21.27463288740678,,,
1987-05-04,double,30.25,21.418548930775035,60.75,23.933032989501953,5.986645048314875
1987-05-05,double,30.25,26.661861246282403,61.5,24.354897585782137,3.041487520391291
1987-05-06,double,30.0,30.640600377863105,67.25,18.023426576094195,1.9864523085680874
1987-05-07,double,29.75,31.731562701138582,59.5,20.602819962935015,2.097494428808039
1987-05-08,double,30.0,31.578719572587445,63.5,21.32869443026456,2.0679363229058008
1987-05-09,double,30.25,29.298480467362836,57.25,23.184599442915484,2.8605905662883413
1987-05-10,single,57.25,26.123525619506836,,,
1987-05-11,double,30.75,26.837379802357066,58.25,33.24803577769887,-6.47778168591586
1987-05-12,double,32.75,33.87105490944602,55.5,22.802899794145063,-7.459366278214888
1987-05-13,double,33.0,34.25945767489347,60.5,21.210579438643023,-5.192467060956088
1987-05-14,single,34.0,32.471704656427555,,,
1987-05-15,double,32.75,27.473918914794922,57.0,17.19491923939098,4.5064825794913554
1987-05-16,double,28.75,29.8414363861084,61.25,23.248499263416637,5.390789638866078
1987-05-17,double,29.25,29.198096188631926,65.25,22.771676323630594,6.236217455430464
1987-05-18,double,30.75,25.431113156405363,66.5,22.64096918973056,5.789568597620184
1987-05-19,double,40.25,27.77204756303267,71.0,19.575002670288086,-0.9341193762692538
1987-05-20,double,39.75,32.13698543201793,73.25,21.885617516257547,-4.426597963679921
1987-05-21,single,37.0,27.599342692982066,,,
1987-05-22,double,36.0,26.60357128490101,73.5,29.36985310641202,-5.562803268432617
1987-05-23,single,26.75,25.272477063265715,,,
1987-05-24,double,25.0,26.31811662153764,38.75,23.986418984153055,16.769624710083008
1987-05-25,single,34.75,24.376739675348457,,,
1987-05-26,single,39.0,29.284813794222746,,,
1987-05-27,single,34.75,28.880895961414684,,,
1987-05-28,single,32.0,27.79152558066628,,,
1987-05-29,single,28.75,26.086274407126687,,,
1987-05-30,single,49.0,20.858314167369496,,,
1987-05-31,single,39.25,22.030733802101828,,,
1987-06-01,double,22.25,16.386216163635254,41.0,22.892535296353426,11.022298899563877
1987-06-02,single,45.0,29.17688681862571,,,
1987-06-03,single,45.75,26.56515121459961,,,
1987-06-04,single,41.5,21.50594104420055,,,
1987-06-05,single,37.0,19.782779346812855,,,
1987-06-06,double,35.25,20.37321056019176,64.0,18.489090312610973,5.978906111283735
1987-06-07,double,34.5,20.324816617098723,64.25,18.936737580732867,7.955807642503218
1987-06-08,double,38.5,27.089437658136543,65.75,19.545872948386453,1.308356447653337
1987-06-09,double,38.0,24.373201196843926,68.25,15.739957722750576,4.6962721564553
1987-06-10,single,36.5,21.850658243352715,,,
1987-06-11,single,30.5,21.101724451238457,,,
1987-06-12,single,43.0,19.588882099498402,,,
1987-06-13,single,43.0,19.96561639959162,,,
1987-06-14,single,46.25,21.790572079745207,,,
1987-06-15,single,43.25,23.15456841208718,,,
1987-06-16,single,43.5,25.855697631835938,,,
1987-06-17,single,45.5,28.163278232921254,,,
1987-06-18,single,49.75,25.75821807167747,,,
1987-06-19,double,31.75,19.769304448908027,52.25,21.5131629597057,13.13806135004217
1987-06-20,single,52.5,20.060157949274238,,,
1987-06-21,single,40.0,21.48940745267001,,,
1987-06-22,single,42.0,22.238407135009766,,,
1987-06-23,single,43.5,20.70452742143111,,,
1987-06-24,single,48.75,27.43571558865634,,,
1987-06-25,single,49.0,24.027020020918414,,,
1987-06-26,single,45.0,22.472958998246625,,,
1987-06-27,single,44.0,21.5852274461226,,,
1987-06-28,single,56.25,23.22129318930886,,,
1987-06-29,single,59.25,28.529274333607066,,,
1987-06-30,single,52.25,26.049233870072797,,,
1987-07-01,single,51.5,27.56786398454146,,,
1987-07-02,single,55.75,26.32800223610618,,,
1987-07-03,single,54.25,23.736833919178356,,,
1987-07-04,single,52.0,23.151576128872957,,,
1987-07-05,double,31.5,15.700591607527299,51.75,18.457249207930133,7.00846663388339
1987-07-06,double,31.75,15.965099248019131,62.0,19.043458938598633,8.966028646989303
1987-07-07,double,31.5,15.039753480391068,62.5,22.726700522682883,7.931887886740944
1987-07-08,single,57.5,22.18120626969771,,,
1987-07-09,double,32.75,16.98345981944691,53.75,23.78925930369984,3.580031091516668
1987-07-10,double,32.0,19.463870655406605,52.25,29.596059279008344,-1.5061192512512207
1987-07-11,double,30.25,17.585548747669566,52.75,30.31053248318759,1.5413631959394976
1987-07-12,double,30.0,16.825366627086293,54.75,29.026761315085672,3.9911022836511787
1987-07-13,double,32.0,15.938563086769797,54.25,32.21407214078036,3.159702951257879
1987-07-14,double,33.25,15.036032243208451,53.0,25.28672963922674,3.8268037275834517
1987-07-15,single,56.75,20.796261180530895,,,
1987-07-16,single,52.0,21.846349022605203,,,
1987-07-17,single,46.75,18.873325521295722,,,
1987-07-18,single,56.75,16.73529018055309,,,
1987-07-19,single,50.0,19.788037040016867,,,
1987-07-20,double,47.0,19.429122924804688,65.25,18.88418249650435,1.9843502586538142
1987-07-21,single,68.5,23.78995305841619,,,
1987-07-22,single,67.25,28.577584353360262,,,
1987-07-23,single,66.0,27.149168361317027,,,
1987-07-24,single,67.0,18.288550116799094,,,
1987-07-25,single,62.0,19.07805009321733,,,
1987-07-26,single,49.25,18.185055646029387,,,
1987-07-27,single,54.5,19.053610714999113,,,
1987-07-28,double,37.75,17.284731778231535,56.25,18.86034618724476,9.896625258705832
1987-07-29,double,37.25,17.166284387761895,59.75,23.217940070412375,5.632927677848122
1987-07-30,double,30.0,15.051589012145996,59.75,31.768598036332563,3.032194050875577
1987-07-31,double,30.0,16.071703564036977,57.25,37.16955982555043,1.425238240848888
1987-08-01,double,31.75,16.84038040854714,56.25,36.91401811079545,2.9397538141770796
1987-08-02,single,55.5,33.60646126487038,,,
1987-08-03,single,53.0,29.522362795743074,,,
1987-08-04,single,50.0,22.184731916947797,,,
1987-08-05,single,48.25,19.327328768643465,,,
1987-08-06,single,49.25,24.678280396894976,,,
1987-08-07,single,48.25,28.973206433382902,,,
1987-08-08,single,46.0,24.613974137739703,,,
1987-08-09,single,47.0,28.211746215820312,,,
1987-08-10,single,48.5,29.188899993896484,,,
1987-08-11,single,44.25,26.421620802445844,,,
1987-08-12,single,49.0,26.141292398626153,,,
1987-08-13,single,51.75,24.64178328080611,,,
1987-08-14,single,55.0,24.903667970137164,,,
1987-08-15,double,36.25,15.167533527721059,55.5,21.70280508561568,9.975016420537775
1987-08-16,single,57.0,18.565764860673383,,,
1987-08-17,single,43.0,21.302541385997426,,,
1987-08-18,single,67.0,20.25305141102184,,,
1987-08-19,single,51.0,22.263470736416902,,,
1987-08-20,single,53.5,22.916587829589844,,,
1987-08-21,double,52.5,24.200382752852008,71.5,23.950176412409004,5.180699348449707
1987-08-22,double,56.0,21.994826576926492,71.0,15.523588180541992,9.45656967163086
1987-08-23,single,64.5,20.35793113708496,,,
1987-08-24,single,67.75,23.486258246681906,,,
1987-08-25,double,58.5,22.79818205399947,70.0,23.753693840720437,14.553985509005459
1987-08-26,single,63.5,27.315322529185902,,,
1987-08-27,single,62.25,28.51444504477761,,,
1987-08-28,single,60.5,32.822595769708805,,,
1987-08-29,single,60.5,26.059307098388672,,,
1987-08-30,single,56.25,27.54359852183949,,,
1987-08-31,single,51.25,24.747336647727273,,,
1987-09-01,single,59.25,24.398005745627664,,,
1987-09-02,single,61.5,22.520306500521574,,,
1987-09-03,single,47.75,28.632680199363016,,,
1987-09-04,single,49.0,32.16470562327992,,,
1987-09-05,single,48.5,29.565681630914863,,,
1987-09-06,single,52.0,32.98276658491655,,,
1987-09-07,single,51.25,36.113766410134055,,,
1987-09-08,single,50.5,38.4287636496804,,,
1987-09-09,single,50.75,35.65530672940341,,,
1987-09-10,single,50.75,41.078265103426844,,,
1987-09-11,single,49.25,34.355467709628016,,,
1987-09-12,single,51.25,29.68764703924006,,,
1987-09-13,double,52.75,30.490007747303356,71.0,16.677748593417082,2.308412562717091
1987-09-14,single,54.0,33.21929307417436,,,
1987-09-15,double,24.5,16.173030159690164,53.5,41.13888584483754,2.9204058213667436
1987-09-16,single,53.5,37.588577617298476,,,
1987-09-17,single,55.25,28.430668917569246,,,
1987-09-18,double,30.5,15.178469397804953,57.25,28.487158168445934,6.973646077242765
1987-09-19,single,56.75,30.17727331681685,,,
1987-09-20,single,56.0,28.73238650235263,,,
1987-09-21,single,49.0,24.984742424704812,,,
1987-09-22,single,49.0,25.40050593289462,,,
1987-09-23,double,42.0,27.28342628479004,58.0,25.934605164961383,18.627443486993965
1987-09-24,single,47.25,31.78466762195934,,,
1987-09-25,double,50.0,36.206412922252305,72.5,21.561443675648082,2.7315656055103648
1987-09-26,single,50.75,33.17754433371804,,,
1987-09-27,single,47.5,29.945158178156074,,,
1987-09-28,single,44.5,30.26120879433372,,,
1987-09-29,double,44.75,29.10099150917747,73.5,19.311141794378106,3.7032605734738437
1987-09-30,single,43.75,28.870934399691496,,,
1988-05-01,double,23.0,29.821645563299004,39.75,31.889238877729937,18.692007931795988
1988-05-02,double,23.5,25.35754498568448,40.25,37.23026899857955,18.842527736317027
1988-05-03,double,22.75,25.812292445789684,37.75,30.429962331598457,17.555756135420367
1988-05-04,double,36.25,30.812321749600496,59.25,25.44790302623402,13.743431091308594
1988-05-05,double,39.0,26.700782082297586,56.75,25.708068674260918,17.16251564025879
1988-05-06,single,47.0,25.33287811279297,,,
1988-05-07,double,33.0,22.324525833129883,50.75,25.438582333651457,15.370091004805131
1988-05-08,single,52.75,24.69519147005948,,,
1988-05-09,single,57.25,22.10877852006392,,,
1988-05-10,double,44.5,19.28932103243741,58.25,20.1250223679976,8.80768801949241
1988-05-11,double,20.25,23.860001700265066,71.75,19.21669977361506,5.884202523664995
1988-05-12,single,39.0,18.585851669311523,,,
1988-05-13,single,22.75,28.06355840509588,,,
1988-05-14,single,23.0,30.110306826504793,,,
1988-05-15,single,24.0,28.849348761818625,,,
1988-05-16,single,31.25,29.33729414506392,,,
1988-05-17,single,32.5,28.784515207464043,,,
1988-05-18,double,31.5,28.503908157348633,55.75,16.25286154313521,0.990277268669822
1988-05-19,double,30.25,26.777525641701438,57.75,18.000076467340644,5.63861235705289
1988-05-20,double,30.75,27.88683353770863,59.25,21.50043522227894,3.9098275791515005
1988-05-21,double,29.25,28.450653943148527,57.25,15.419924822720615,7.670332345095548
1988-05-22,single,27.75,25.10975560274991,,,
1988-05-23,double,31.25,22.391021208329633,48.25,23.04393993724476,15.99140774119984
1988-05-24,double,32.5,24.081486962058328,49.25,23.310772982510652,13.063910224220969
1988-05-25,double,31.25,21.99611542441628,54.5,18.464401245117188,11.244233998385342
1988-05-26,double,30.0,23.534711490977894,56.25,17.741370287808504,11.177945657209916
1988-05-27,double,29.75,22.52291627363725,54.0,17.24051961031827,7.781261530789462
1988-05-28,double,27.5,22.677250255237926,48.25,23.464547590775922,6.783213181929155
1988-05-29,double,28.0,23.99298130382191,46.75,29.80653155933727,3.675074577331543
1988-05-30,double,26.25,24.36953249844638,46.5,31.44521141052246,7.5975022315979
1988-05-31,double,26.0,23.826405611905184,47.0,28.75913550636985,13.4868502183394
1988-06-01,double,24.5,23.282271992076527,49.25,25.443770148537375,13.387675372037021
1988-06-02,double,26.75,24.14609146118164,50.0,24.734535564075816,11.304082610390402
1988-06-03,double,30.5,21.538204366510566,51.5,22.034224943681195,13.563058072870428
1988-06-04,double,32.75,21.020280144431375,45.5,22.456490429964933,12.801565950567072
1988-06-05,single,30.25,23.670292074030097,,,
1988-06-06,double,31.5,25.608794472434305,74.5,16.849517822265625,4.036836364052513
1988-06-07,double,30.5,26.462339227849785,63.75,17.359459270130504,-4.2319489175623115
1988-06-08,double,28.75,23.955296776511453,68.0,25.69106084650213,-11.144073052839799
1988-06-09,double,32.0,24.243249893188477,70.5,29.906950690529563,-9.239919835870916
1988-06-10,single,31.5,22.66618433865634,,,
1988-06-11,double,32.75,19.612030722878195,74.75,20.556338174002512,3.774654258381237
1988-06-12,double,34.75,22.066872683438387,69.5,24.234662662852894,-0.6421171453866091
1988-06-13,single,32.5,20.778851595791902,,,
1988-06-14,double,38.25,20.761390339244496,58.25,17.242300033569336,-0.3935794972560622
1988-06-15,double,38.0,23.37630774758079,60.0,17.02157037908381,1.587955729527907
1988-06-16,double,35.75,21.227171291004527,60.25,22.226499037309125,5.721045103940097
1988-06-17,double,29.5,21.144073139537465,59.75,23.04186907681552,3.349557789889249
1988-06-18,double,29.5,20.763799147172406,55.0,23.084667032415215,3.8683672601526435
1988-06-19,double,30.75,22.09416285428134,56.25,20.9342774477872,7.234170740300959
1988-06-20,double,30.75,23.11338233947754,55.25,19.178423621437766,8.612943996082652
1988-06-21,double,33.75,19.76377885991877,60.5,18.518664620139383,9.892737648703836
1988-06-22,double,34.0,20.162833127108488,62.5,21.06742286682129,7.082159865986217
1988-06-23,double,33.25,19.517427444458008,66.5,23.091339631514117,8.944454366510564
1988-06-24,double,31.0,20.26024038141424,71.0,18.0646559975364,3.9162612828341397
1988-06-25,double,30.0,20.732224204323508,69.5,21.624643499200996,-2.4923400445417925
1988-06-26,double,32.75,23.511395541104402,71.0,23.677894072099164,-4.0258807702498
1988-06-27,double,33.5,23.437311866066672,70.5,24.188160116022285,1.1638464714315804
1988-06-28,double,33.25,22.422041112726387,72.25,22.237220764160156,3.4152670990337026
1988-06-29,double,56.5,22.80877546830611,73.25,18.221356305209074,2.979023066433993
1988-06-30,double,55.5,23.355256860906426,74.25,17.308642387390137,0.32170757659795607
1988-07-01,single,46.5,23.398509632457387,,,
1988-07-02,single,47.25,27.58553660999645,,,
1988-07-03,single,43.5,18.821467312899504,,,
1988-07-04,double,47.0,19.12305346402255,71.5,19.283288262107156,-2.3328770724209873
1988-07-05,single,48.5,20.324846614490856,,,
1988-07-06,single,48.5,27.3191800550981,,,
1988-07-07,single,48.5,31.54547708684748,,,
1988-07-08,single,49.0,32.551051746715196,,,
1988-07-09,single,49.5,30.95420369234952,,,
1988-07-10,single,50.75,31.88986570184881,,,
1988-07-11,single,50.5,29.453480980613016,,,
1988-07-12,single,50.5,24.903982682661578,,,
1988-07-13,single,49.0,24.622385545210406,,,
1988-07-14,single,47.5,20.290009932084516,,,
1988-07-15,double,45.25,15.661210060119629,68.0,19.84771832552823,6.146277947859331
1988-07-16,double,41.75,17.437749342484906,74.5,24.049744844436646,0.7189588086171583
1988-07-17,single,48.25,21.319842772050336,,,
1988-07-18,single,50.0,31.443688132546164,,,
1988-07-19,single,49.5,34.24201479825106,,,
1988-07-20,single,49.75,33.75413964011452,,,
1988-07-21,single,48.0,36.498036818070844,,,
1988-07-22,single,49.25,35.62229919433594,,,
1988-07-23,single,50.75,34.121531053022906,,,
1988-07-24,single,48.75,36.12782877141779,,,
1988-07-25,single,48.25,36.33287325772372,,,
1988-07-26,single,48.25,36.15604435313832,,,
1988-07-27,single,48.0,34.31498163396662,,,
1988-07-28,single,49.75,29.797373164783824,,,
1988-07-29,single,49.0,29.826825922185723,,,
1988-07-30,single,52.75,26.01852746443315,,,
1988-07-31,double,42.25,22.54609350724654,54.0,22.10408436168324,15.301575834100897
1988-08-01,single,54.5,22.08489192615856,,,
1988-08-02,single,50.0,25.126632343639027,,,
1988-08-03,single,50.25,30.35977415605025,,,
1988-08-04,single,51.0,22.620162963867188,,,
1988-08-05,single,54.25,26.819563432173297,,,
1988-08-06,single,50.5,19.550549940629438,,,
1988-08-07,single,54.5,19.910781513560902,,,
1988-08-08,single,50.0,25.7341721274636,,,
1988-08-09,single,49.25,24.838618538596414,,,
1988-08-10,single,53.0,30.997987920587715,,,
1988-08-11,single,51.75,32.20850216258656,,,
1988-08-12,single,53.25,27.826955448497426,,,
1988-08-13,single,54.5,28.82993559403853,,,
1988-08-14,single,52.25,27.66124950755726,,,
1988-08-15,single,54.75,24.812882336703215,,,
1988-08-16,single,45.5,22.178039030595258,,,
1988-08-17,single,46.25,23.468947323885832,,,
1988-08-18,single,48.5,26.558252161199395,,,
1988-08-19,single,48.5,26.716040177778765,,,
1988-08-20,double,48.0,22.623655145818535,70.75,21.143810965798117,4.04290374842557
1988-08-21,double,46.75,27.379573475230824,74.75,22.113387244088308,1.6292981126091697
1988-08-22,single,52.0,27.899432789195668,,,
1988-08-23,single,53.75,33.687657442959875,,,
1988-08-24,single,54.5,26.542191765525125,,,
1988-08-25,single,44.5,29.418186361139472,,,
1988-08-26,single,43.0,26.643021670254793,,,
1988-08-27,single,54.25,22.765429410067473,,,
1988-08-28,single,47.25,24.32162094116211,,,
1988-08-29,single,52.0,28.073773124001242,,,
1988-08-30,single,51.25,33.93372761119496,,,
1988-08-31,single,50.0,42.78326485373757,,,
1988-09-01,single,48.25,36.41855794733221,,,
1988-09-02,single,48.0,37.324554443359375,,,
1988-09-03,single,47.5,43.37326084483754,,,
1988-09-04,single,49.0,37.438141562721945,,,
1988-09-05,single,52.0,29.9096754247492,,,
1988-09-06,single,49.5,25.73460509560325,,,
1988-09-07,double,49.5,24.771616849032316,73.25,18.116088693792168,6.402571374719793
1988-09-08,double,50.75,21.833873748779308,74.75,23.264869144984655,-1.1363116069273516
1988-09-09,single,54.5,21.107960787686434,,,
1988-09-10,single,55.0,27.94107974659313,,,
1988-09-11,single,56.75,34.49412675337358,,,
1988-09-12,double,33.75,18.598731647838246,54.25,24.20026224309748,10.312126419760965
1988-09-13,double,49.0,17.545535000887785,70.75,25.624215732921254,1.8880512822758069
1988-09-14,double,43.25,18.46370436928489,72.0,30.791614532470703,6.849783463911577
1988-09-15,double,36.75,18.219749797474254,66.5,33.17409446022727,0.06225577403198589
1988-09-16,double,35.0,17.478856693614613,67.75,33.92929736050692,-0.7553910294717009
1988-09-17,double,36.5,16.11873366615989,65.5,36.82589201493697,0.9608996456319635
1988-09-18,double,30.0,18.40285925431685,64.75,37.801756078546696,-2.321778481656855
1988-09-19,double,29.75,21.18748612837358,65.25,41.20845829356801,0.2539204267615622
1988-09-20,double,29.25,22.61622602289373,65.0,36.380710948597304,4.40857720375061
1988-09-21,double,29.0,20.018477179787375,60.25,26.83243005925959,8.336893515153365
1988-09-22,double,32.5,18.73462555625222,58.75,26.04360632462935,8.727988589893688
1988-09-23,double,32.25,20.213543631813742,55.5,24.634910410100762,8.590884642167525
1988-09-24,double,31.25,19.001334970647637,53.0,30.941869909113105,7.420206503434614
1988-09-25,double,29.75,17.335364948619496,51.5,30.016315286809746,6.688349333676425
1988-09-26,single,48.75,33.378970406272195,,,
1988-09-27,single,49.0,35.42026138305664,,,
1988-09-28,double,49.0,35.27484685724432,71.25,16.824987584894355,7.503951809623024
1988-09-29,double,52.5,28.757848913019355,67.25,15.591495860706676,10.534003257751465
1988-09-30,single,58.5,28.26620795510032,,,
1989-05-01,double,38.0,20.77944564819336,58.75,21.074493581598457,3.9248176271265205
1989-05-02,double,32.75,21.19615468111905,63.0,19.83386161110618,9.966376738114791
1989-05-03,double,31.25,19.25140346180309,59.25,25.191328222101387,2.8440544605255127
1989-05-04,double,31.0,24.651317076249555,59.25,34.60496590354226,-0.43825191394849256
1989-05-05,double,29.75,26.38544394753196,61.5,24.043960744684394,0.9660525809634816
1989-05-06,double,22.5,28.586444507945668,63.0,23.15315229242498,6.7813169739463115
1989-05-07,double,23.5,28.09998217496005,62.0,28.620370344682172,1.9914863543076948
1989-05-08,double,22.75,29.6915976784446,59.5,30.088171872225676,-7.518777977336537
1989-05-09,double,23.75,30.268803683194246,61.25,27.564219908280805,-8.33548029986295
1989-05-10,double,24.0,32.530309503728695,59.0,28.79007200761275,-2.8904206319288774
1989-05-11,double,24.75,30.071847742254082,57.0,30.956641110506926,0.13168308003382248
1989-05-12,double,25.0,27.361980958418414,53.25,34.58912519975142,-1.6600291295485063
1989-05-13,double,29.25,25.213172219016336,52.0,35.955801877108485,3.0555210330269555
1989-05-14,double,20.75,20.40599187215169,55.25,26.862089503895152,10.010245323181152
1989-05-15,double,22.0,19.159761082042348,52.5,23.44878560846502,11.61410851912065
1989-05-16,double,22.0,18.368501143022016,55.0,26.27436741915616,9.562943805347789
1989-05-17,double,36.0,19.879304192282937,57.75,28.210688157515094,9.051005623557351
1989-05-18,double,34.5,18.166733481667258,54.0,22.732880852439187,9.052765672857111
1989-05-19,double,26.0,18.487537037242543,60.75,25.381286447698418,10.207023794000799
1989-05-20,single,27.75,18.449670618230645,,,
1989-05-21,single,29.75,19.85198229009455,,,
1989-05-22,double,34.75,19.34330264004794,54.0,15.756066929210316,6.746825261549517
1989-05-23,double,22.0,20.36562902277166,55.5,18.480791785500266,5.531936428763649
1989-05-24,double,32.5,20.750913446599785,61.75,21.634891336614434,3.886688059026545
1989-05-25,double,20.75,22.50841310289171,61.5,24.4279842376709,2.536648056723855
1989-05-26,double,30.25,20.232922293923117,64.75,26.16674839366566,0.8248121684247797
1989-05-27,double,28.25,20.371959686279297,67.75,24.573352813720703,-0.09444614923135801
1989-05-28,double,20.25,27.438466208321707,67.0,19.08199691772461,1.618312120437622
1989-05-29,double,22.25,25.784994645552203,60.25,21.35640352422541,-2.9360674728046763
1989-05-30,double,32.75,30.71668884970925,71.5,17.351294430819426,-0.8912765031511133
1989-05-31,double,30.5,30.366729216142133,73.5,18.692725615067914,0.2970331893725829
1989-06-01,double,32.0,31.924358541315254,69.0,17.03261999650435,-0.5423290521245111
1989-06-02,double,27.25,32.00143814086914,61.75,21.134633671153676,-2.836319923400879
1989-06-03,double,29.0,29.81769440390847,63.0,21.46253793889826,3.2353130253878506
1989-06-04,single,30.5,28.127877495505594,,,
1989-06-05,double,30.25,28.162366000088777,47.0,17.726344888860528,11.282620776783336
1989-06-06,double,31.0,25.792869741266426,49.25,25.823787515813653,11.198311805725098
1989-06-07,double,31.75,22.484128605235707,47.5,26.548958691683683,12.978413408452814
1989-06-08,double,33.0,23.644070885398172,47.5,27.381159522316672,16.910629966042258
1989-06-09,single,49.0,29.06884037364613,,,
1989-06-10,single,46.5,27.20479826493697,,,
1989-06-11,single,40.5,22.241193251176313,,,
1989-06-12,double,23.25,19.176468935879793,41.25,23.22110366821289,12.010185761885209
1989-06-13,double,24.0,21.36450334028764,40.5,21.677941755814985,9.141297427090732
1989-06-14,double,23.5,18.27130265669389,44.75,18.2755654074929,9.82657207142223
1989-06-15,single,47.5,20.78877067565918,,,
1989-06-16,single,42.25,19.413537805730645,,,
1989-06-17,double,37.25,17.18311986056241,65.5,16.69540162519975,3.3251887451518667
1989-06-18,double,29.5,17.18575668334961,62.25,20.38715761358088,-1.888102498921481
1989-06-19,double,31.5,19.09599633650346,64.25,20.329558285799894,-3.4489219188690186
1989-06-20,double,32.5,19.065265655517578,58.25,19.24793642217463,-0.5918689637698911
1989-06-21,double,33.75,21.482389623468574,59.5,21.941015590320934,2.265790679238059
1989-06-22,double,33.75,21.79932178150524,59.5,20.124176545576617,-1.5810820893807844
1989-06-23,double,33.5,21.30533218383789,63.5,23.408580606633965,-1.9983197992498225
1989-06-24,double,33.5,19.512821544300426,60.5,28.585390957919035,-2.2026386802846734
1989-06-25,double,36.25,21.65295514193448,62.5,24.338546059348367,-2.5860368230126123
1989-06-26,double,35.5,20.002277374267578,61.75,25.055079546841707,2.4668669267134233
1989-06-27,double,33.75,19.258417996493254,59.25,25.579465345902875,2.0379463759335605
1989-06-28,double,32.5,18.989873192527078,53.5,26.511574831875887,0.8251697244969282
1989-06-29,double,31.25,15.299088304693049,56.0,24.509888562289152,-0.10632041401483795
1989-06-30,single,54.5,24.28223349831321,,,
1989-07-01,single,60.0,22.45020970431241,,,
1989-07-02,single,60.25,17.732268940318715,,,
1989-07-03,double,38.75,17.214693763039328,65.5,19.421585083007812,9.979346188631924
1989-07-04,double,37.75,16.89843160455877,61.0,19.591985529119317,1.0221553661606528
1989-07-05,double,35.75,16.206031452525746,62.75,25.665618723089043,3.6949827671051025
1989-07-06,double,38.5,15.196274323896928,63.25,19.57063935019753,2.139523051001809
1989-07-07,single,63.25,20.5806002183394,,,
1989-07-08,single,59.75,24.36025081981312,,,
1989-07-09,single,58.25,25.417552427812055,,,
1989-07-10,single,60.0,29.207334518432617,,,
1989-07-11,single,60.0,34.12400089610707,,,
1989-07-12,single,60.5,30.429195750843395,,,
1989-07-13,single,68.25,23.59649554165927,,,
1989-07-14,double,41.25,16.324789220636543,69.0,26.634887521917168,5.688722523775968
1989-07-15,double,50.5,16.623762477527965,71.75,16.410341609608043,8.575235626914285
1989-07-16,single,51.5,17.53568423878063,,,
1989-07-17,single,48.0,24.59817799654874,,,
1989-07-18,single,51.0,23.805482864379883,,,
1989-07-19,single,49.5,22.14493283358487,,,
1989-07-20,single,46.5,22.761091579090465,,,
1989-07-21,single,48.25,24.543692675503817,,,
1989-07-22,single,50.25,23.843291889537465,,,
1989-07-23,single,42.5,25.08779057589444,,,
1989-07-24,double,43.0,23.502013293179598,68.75,17.216636484319512,-1.2984400445764714
1989-07-25,double,50.0,28.54123132879084,71.25,19.8702392578125,-0.41167529579252005
1989-07-26,single,52.5,27.2493953704834,,,
1989-07-27,single,54.25,27.580372376875445,,,
1989-07-28,single,56.5,30.460444710471414,,,
1989-07-29,single,60.0,27.855554407293145,,,
1989-07-30,single,62.75,24.355221141468395,,,
1989-07-31,double,50.5,17.41703276200728,64.75,21.502934195778586,11.940023855729537
1989-08-01,single,36.5,17.58667720447887,,,
1989-08-02,double,36.75,21.680062727494672,61.25,16.76968175714666,5.435056599703702
1989-08-03,double,40.25,24.026858589865945,60.5,15.67747991735285,6.559940945018422
1989-08-04,single,44.25,22.047288027676668,,,
1989-08-05,double,41.25,20.588137539950285,54.0,23.917878064242277,13.274703632701527
1989-08-06,single,53.5,27.950993797995828,,,
1989-08-07,single,56.25,27.900042100386187,,,
1989-08-08,single,55.0,28.916060187599875,,,
1989-08-09,single,55.25,32.2312648079612,,,
1989-08-10,single,55.25,34.46354120427912,,,
1989-08-11,single,52.75,34.82832475142045,,,
1989-08-12,single,49.25,40.40738955411044,,,
1989-08-13,single,50.0,43.38824532248757,,,
1989-08-14,single,49.25,35.43646933815696,,,
1989-08-15,single,50.5,29.51025529341264,,,
