date,state,lat_1,u_1,lat_2,u_2,interjet_min
2018-08-25,double,31.5,15.956793958490545,57.5,28.057872598821465,1.6993021856654773
2018-08-26,double,30.75,15.796378222378818,54.5,37.665806857022375,3.8999557061628862
2018-08-27,double,30.75,15.130950580943715,53.5,34.424673253839664,6.554665912281383
2018-08-28,single,51.5,23.50431997125799,,,
2018-08-29,double,33.25,16.197115377946332,51.25,23.315917101773348,3.5966880971735176
2018-08-30,double,51.75,27.48632673783736,73.0,18.845198197798297,11.337380929426713
2018-08-31,single,55.5,26.36186391657049,,,
2018-09-01,single,59.0,26.63355757973411,,,
2018-09-02,single,65.25,23.96723799272017,,,
2018-09-03,double,38.5,15.19634992426092,72.25,22.26234990900213,4.671251080252907
2018-09-04,single,74.75,17.974070412772043,,,
2018-09-05,double,38.0,17.855295701460406,68.75,18.745525360107422,8.559615828774191
2018-09-06,double,36.75,15.37446169419722,53.25,18.763498653065074,7.73395976153287
2018-09-07,double,29.75,15.724006999622691,51.75,30.535716490312055,9.244259227405895
2018-09-08,single,51.75,33.531227111816406,,,
2018-09-09,single,53.0,34.30789496681907,,,
2018-09-10,single,54.75,34.26882067593661,,,
2018-09-11,single,57.25,40.76075848666105,,,
2018-09-12,single,57.5,41.86812348799272,,,
2018-09-13,single,56.5,37.2790281122381,,,
2018-09-14,double,35.75,15.81971619345925,56.5,36.96870422363281,9.769222606312145
2018-09-15,single,55.75,38.72484623302113,,,
2018-09-16,single,54.5,34.529360337690875,,,
2018-09-17,single,58.0,30.0968768379905,,,
2018-09-18,single,50.5,29.448651400479402,,,
2018-09-19,single,50.0,37.437429601495914,,,
2018-09-20,single,49.0,38.68316511674361,,,
2018-09-21,single,50.5,38.31416702270508,,,
2018-09-22,single,53.75,45.644262140447445,,,
2018-09-23,single,53.0,44.31047890403054,,,
2018-09-24,double,22.25,15.181929414922541,55.0,35.80910041115501,-8.129589167508213
2018-09-25,double,22.75,16.762527639215644,61.0,33.774511163884945,-1.942319024692882
2018-09-26,double,20.75,19.231506559583877,61.75,48.81136148626154,-0.9505107023499229
2018-09-27,double,21.5,22.68800163269043,60.0,45.16908125443892,-8.687029578469016
2018-09-28,double,21.75,23.071814797141336,57.25,32.649228529496625,-4.028581922704523
2018-09-29,double,24.25,23.677995334972035,59.0,45.16868036443537,-3.6922897642309014
2018-09-30,single,58.75,42.55497082796964,,,
